StockCode,Description,QuantitySold,Revenue,AvgPrice,Orders,InventoryStatus,Recommendation
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",178,3287.72,23.39818181818182,22,Normal,Monitor Stock
22765,NEWSPAPER STAND,300,3210.2999999999997,14.471666666666666,42,Normal,Monitor Stock
22766,PHOTO FRAME CORNICE,1137,3200.55,2.941608391608392,139,Fast Moving,Restock Immediately
22767,TRIPLE PHOTO FRAME CORNICE ,233,2271.95,9.913749999999999,79,Normal,Monitor Stock
22768,FAMILY PHOTO FRAME CORNICE,313,3021.5499999999997,9.89313725490196,101,Normal,Monitor Stock
22769,CHALKBOARD KITCHEN ORGANISER,162,3148.9,24.25030303030303,33,Normal,Monitor Stock
22770,MIRROR CORNICE,19,284.05,14.95,10,Slow Moving,Reduce Inventory
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1056,1321.44,1.2532432432432432,72,Fast Moving,Restock Immediately
22771,DRAWER KNOB ACRYLIC EDWARDIAN CLEAR,24,30.0,1.25,1,Slow Moving,Reduce Inventory
22772,DRAWER KNOB ACRYLIC EDWARDIAN PINK,24,30.0,1.25,1,Slow Moving,Reduce Inventory
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,615,770.19,1.2545283018867923,53,Normal,Monitor Stock
22773,DRAWER KNOB ACRYLIC EDWARDIAN GREEN,24,30.0,1.25,1,Slow Moving,Reduce Inventory
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,340,426.44,1.2575,32,Normal,Monitor Stock
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,644,806.44,1.2552173913043478,45,Normal,Monitor Stock
22775,DRAWERKNOB ACRYLIC EDWARDIAN PURPLE,24,30.0,1.25,1,Slow Moving,Reduce Inventory
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,602,753.94,1.2547058823529411,46,Normal,Monitor Stock
22776,"CAKESTAND, 3 TIER, LOVEHEART",46,405.5,9.328571428571427,7,Slow Moving,Reduce Inventory
22776,SWEETHEART CAKESTAND 3 TIER,449,4206.55,9.819032258064516,155,Normal,Monitor Stock
22777,GLASS BELL JAR LARGE,2,17.0,8.5,1,Slow Moving,Reduce Inventory
22777,GLASS CLOCHE LARGE,114,928.1999999999999,8.43780487804878,39,Normal,Monitor Stock
22778,GLASS BELL JAR SMALL,4,15.8,3.95,1,Slow Moving,Reduce Inventory
22778,GLASS CLOCHE SMALL,203,761.53,3.912666666666667,44,Normal,Monitor Stock
22779,WOODEN OWLS LIGHT GARLAND ,484,1864.04,4.224444444444445,52,Normal,Monitor Stock
22780,LIGHT GARLAND BUTTERFILES PINK,504,1919.04,4.215185185185185,52,Normal,Monitor Stock
22781,GUMBALL MAGAZINE RACK,255,1869.75,7.564864864864866,73,Normal,Monitor Stock
22782,SET 3 WICKER STORAGE BASKETS ,13,312.35,24.65,10,Slow Moving,Reduce Inventory
22783,SET 3 WICKER OVAL BASKETS W LIDS,26,482.7,19.3875,16,Slow Moving,Reduce Inventory
22784,LANTERN CREAM GAZEBO ,303,1424.25,4.867105263157895,75,Normal,Monitor Stock
22785,CUSHION COVER PINK UNION FLAG,101,643.35,6.713636363636363,22,Normal,Monitor Stock
22785,SQUARECUSHION COVER PINK UNION FLAG,57,384.75,6.75,25,Slow Moving,Reduce Inventory
22786,CUSHION COVER PINK UNION JACK,61,362.95000000000005,5.95,24,Slow Moving,Reduce Inventory
22786,PILLOWCUSHION COVER PINK UNION JACK,51,303.45,5.95,17,Slow Moving,Reduce Inventory
22788,BROCANTE COAT RACK,261,1945.55,9.772307692307692,26,Normal,Monitor Stock
22789,T-LIGHT HOLDER SWEETHEART HANGING,399,756.4499999999999,1.9401639344262294,56,Normal,Monitor Stock
22790,"MIRROR, ARCHED GEORGIAN",200,3884.000000000001,19.42,1,Normal,Monitor Stock
22791,T-LIGHT GLASS FLUTED ANTIQUE,1817,2134.4500000000003,1.228888888888889,86,Fast Moving,Restock Immediately
22792,FLUTED ANTIQUE CANDLE HOLDER,759,635.79,0.8474509803921568,50,Normal,Monitor Stock
22794,SWEETHEART WIRE MAGAZINE RACK,72,558.0,7.9125000000000005,32,Slow Moving,Reduce Inventory
22795,SWEETHEART RECIPE BOOK STAND,420,2732.6,6.703284671532847,132,Normal,Monitor Stock
22796,PHOTO FRAME 3 CLASSIC HANGING,231,2246.25,9.916279069767441,85,Normal,Monitor Stock
22797,CHEST OF DRAWERS GINGHAM HEART ,82,1353.8999999999999,16.83,50,Slow Moving,Reduce Inventory
22798,ANTIQUE GLASS DRESSING TABLE POT,636,1857.0000000000002,2.9453488372093024,85,Normal,Monitor Stock
22799,SWEETHEART WIRE FRUIT BOWL,45,372.3,8.452777777777778,18,Slow Moving,Reduce Inventory
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,316,1185.0,3.75,65,Normal,Monitor Stock
22801,ANTIQUE GLASS PEDESTAL BOWL,307,1151.25,3.75,75,Normal,Monitor Stock
22802,FAUX FUR CHOCOLATE THROW,24,478.79999999999995,19.95,14,Slow Moving,Reduce Inventory
22803,IVORY EMBROIDERED QUILT ,24,887.4,37.550000000000004,14,Slow Moving,Reduce Inventory
22804,CANDLEHOLDER PINK HANGING HEART,2152,5996.72,2.9123902439024394,196,Fast Moving,Restock Immediately
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,381,476.25,1.25,34,Normal,Monitor Stock
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,179,489.65000000000003,2.9078947368421053,18,Normal,Monitor Stock
22807,SET OF 6 T-LIGHTS TOADSTOOLS,556,1568.2000000000003,2.9313953488372095,81,Normal,Monitor Stock
22808,SET OF 6 T-LIGHTS EASTER CHICKS,81,219.75000000000003,2.905555555555556,9,Slow Moving,Reduce Inventory
22809,SET OF 6 T-LIGHTS SANTA,1345,3804.5500000000006,2.9318181818181817,169,Fast Moving,Restock Immediately
22810,SET OF 6 T-LIGHTS SNOWMEN,1274,3599.9000000000005,2.9311764705882353,163,Fast Moving,Restock Immediately
22811,SET OF 6 T-LIGHTS CACTI ,122,340.70000000000005,2.9233333333333333,15,Normal,Monitor Stock
22812,PACK 3 BOXES CHRISTMAS PANNETONE,2888,5458.799999999999,1.9442307692307692,248,Fast Moving,Restock Immediately
22813,PACK 3 BOXES BIRD PANNETONE ,1604,3027.0,1.9444444444444444,149,Fast Moving,Restock Immediately
22814,CARD PARTY GAMES ,593,244.74,0.4186046511627907,43,Normal,Monitor Stock
22815,CARD PSYCHEDELIC APPLES,852,353.52,0.4189655172413793,56,Normal,Monitor Stock
22816,CARD MOTORBIKE SANTA,2978,1210.44,0.4166666666666667,141,Fast Moving,Restock Immediately
22817,CARD SUKI BIRTHDAY,744,303.84000000000003,0.4173333333333333,44,Normal,Monitor Stock
22818,CARD CHRISTMAS VILLAGE,2736,1136.16,0.4187323943661972,141,Fast Moving,Restock Immediately
22819,"BIRTHDAY CARD, RETRO SPOT",744,303.84000000000003,0.41720930232558134,43,Normal,Monitor Stock
22820,GIFT BAG BIRTHDAY,423,274.95,0.65,32,Normal,Monitor Stock
22821,GIFT BAG PSYCHEDELIC APPLES,514,334.1,0.65,40,Normal,Monitor Stock
22822,CREAM WALL PLANTER HEART SHAPED,171,921.45,5.88939393939394,31,Normal,Monitor Stock
22823,CHEST NATURAL WOOD 20 DRAWERS,8,910.0,116.0,5,Slow Moving,Reduce Inventory
22824,3 TIER SWEETHEART GARDEN SHELF,8,287.6,35.95,7,Slow Moving,Reduce Inventory
22825,DECORATIVE PLANT POT WITH FRIEZE,29,230.55,7.95,11,Slow Moving,Reduce Inventory
22827,GIANT SEVENTEEN DRAWER SIDEBOARD,8,1240.0,158.33333333333334,6,Slow Moving,Reduce Inventory
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,6,950.0,161.0,5,Slow Moving,Reduce Inventory
22828,REGENCY MIRROR WITH SHUTTERS,8,1200.0,153.0,5,Slow Moving,Reduce Inventory
22829,BROCANTE SHELF WITH HOOKS,1,9.95,9.95,1,Slow Moving,Reduce Inventory
22829,SWEETHEART WIRE WALL TIDY,18,179.1,9.95,11,Slow Moving,Reduce Inventory
22830,UTILTY CABINET WITH HOOKS,175,3576.25,25.219285714285714,14,Normal,Monitor Stock
22831,WHITE BROCANTE SOAP DISH,71,209.45000000000002,2.95,15,Slow Moving,Reduce Inventory
22832,BROCANTE SHELF WITH HOOKS,16,172.0,10.75,7,Slow Moving,Reduce Inventory
22832,SWEETHEART WIRE WALL TIDY,12,122.6,10.483333333333333,3,Slow Moving,Reduce Inventory
22833,HALL CABINET WITH 3 DRAWERS,116,3913.6899999999996,41.78666666666667,9,Normal,Monitor Stock
22834,HAND WARMER BABUSHKA DESIGN,2472,5047.200000000001,2.0941176470588236,236,Fast Moving,Restock Immediately
22834,MINI HAND WARMER BABUSHKA DESIGN,108,214.8,2.05,5,Normal,Monitor Stock
22835,HOT WATER BOTTLE I AM SO POORLY,1855,8419.35,4.626,343,Fast Moving,Restock Immediately
22837,HOT WATER BOTTLE BABUSHKA ,2538,11316.9,4.61923076923077,277,Fast Moving,Restock Immediately
22837,HOT WATER BOTTLE BABUSHKA LARGE,128,580.8,4.61923076923077,13,Normal,Monitor Stock
22838,3 TIER CAKE TIN RED AND CREAM,203,2894.0499999999997,14.782608695652174,88,Normal,Monitor Stock
22838,"CAKE TIN, 3 TIER RED/IVORY",28,383.4,14.399999999999999,8,Slow Moving,Reduce Inventory
22839,3 TIER CAKE TIN GREEN AND CREAM,123,1768.45,14.832142857142856,55,Normal,Monitor Stock
22839,"CAKE TIN, 3 TIER MINT/IVORY",13,176.75,14.399999999999999,4,Slow Moving,Reduce Inventory
22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",59,421.05,7.55,10,Slow Moving,Reduce Inventory
22840,ROUND CAKE TIN VINTAGE RED,368,2817.6,7.8953125,125,Normal,Monitor Stock
22841,"CAKE TIN, ROUND, VINTAGE MINT,IVORY",27,190.65,7.45,4,Slow Moving,Reduce Inventory
22841,ROUND CAKE TIN VINTAGE GREEN,218,1685.1000000000001,7.916666666666667,90,Normal,Monitor Stock
22842,BISCUIT TIN VINTAGE RED,215,1403.25,6.707333333333334,73,Normal,Monitor Stock
22842,"BISCUIT TIN, RED,IVORY, VINTAGE",37,230.55,6.521428571428571,7,Slow Moving,Reduce Inventory
22843,BISCUIT TIN VINTAGE GREEN,147,953.85,6.705555555555556,51,Normal,Monitor Stock
22843,"BISCUIT TIN, MINT,IVORY, VINTAGE",1,6.75,6.75,1,Slow Moving,Reduce Inventory
22844,"DOG FOOD CONTAINER , VINTAGE",10,85.0,8.5,3,Slow Moving,Reduce Inventory
22844,VINTAGE CREAM DOG FOOD CONTAINER,184,1513.0,8.442567567567568,72,Normal,Monitor Stock
22844,VINTAGE DOG FOOD CONTAINER,36,308.64,8.61,6,Slow Moving,Reduce Inventory
22845,"CAT FOOD CONTAINER , VINTAGE",10,63.5,6.349999999999999,3,Slow Moving,Reduce Inventory
22845,VINTAGE CAT FOOD CONTAINER,34,218.14,6.462000000000001,5,Slow Moving,Reduce Inventory
22845,VINTAGE CREAM CAT FOOD CONTAINER,147,895.05,6.299206349206349,61,Normal,Monitor Stock
22846,BREAD BIN DINER STYLE RED ,175,2750.25,16.35845070422535,70,Normal,Monitor Stock
22846,"BREAD BIN, DINER STYLE, RED ",3,50.849999999999994,16.95,2,Slow Moving,Reduce Inventory
22847,BREAD BIN DINER STYLE IVORY,231,3647.45,16.386893203883496,103,Normal,Monitor Stock
22847,"BREAD BIN, DINER STYLE, IVORY",45,682.7499999999999,15.55,10,Slow Moving,Reduce Inventory
22848,BREAD BIN DINER STYLE PINK,66,1022.6999999999999,16.15,25,Slow Moving,Reduce Inventory
22848,"BREAD BIN, DINER STYLE, PINK",8,127.6,16.28333333333333,3,Slow Moving,Reduce Inventory
22849,BREAD BIN DINER STYLE MINT,75,1191.25,16.404545454545456,33,Slow Moving,Reduce Inventory
22849,"BREAD BIN, DINER STYLE, MINT",13,196.35,15.45,4,Slow Moving,Reduce Inventory
22850,BREAD BIN DINER STYLE BLACK,8,123.6,15.95,1,Slow Moving,Reduce Inventory
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2424,1818.48,0.8364516129032257,172,Fast Moving,Restock Immediately
22852,DOG BOWL VINTAGE CREAM,90,370.5,4.232758620689655,29,Slow Moving,Reduce Inventory
22852,"DOG BOWL, ENAMEL , CREAM COLOUR",8,34.0,4.25,2,Slow Moving,Reduce Inventory
22852,ENAMEL DOG BOWL CREAM,76,300.48,4.206666666666667,3,Slow Moving,Reduce Inventory
22853,CAT BOWL VINTAGE CREAM,106,332.5,3.2282608695652173,23,Normal,Monitor Stock
22853,"CAT BOWL, ENAMEL , CREAM COLOUR",12,39.0,3.25,2,Slow Moving,Reduce Inventory
22853,ENAMEL CAT BOWL CREAM,52,157.8,3.15,3,Slow Moving,Reduce Inventory
22854,CREAM SWEETHEART EGG HOLDER,354,1685.1000000000001,4.921232876712328,73,Normal,Monitor Stock
22855,FINE WICKER HEART ,2311,2806.67,1.2407567567567568,177,Fast Moving,Restock Immediately
22856,ASSORTED EASTER DECORATIONS  BELLS,314,337.78000000000003,1.2183333333333335,5,Normal,Monitor Stock
22857,ASSORTED EASTER GIFT TAGS,84,71.4,0.85,4,Slow Moving,Reduce Inventory
22858,EASTER TIN KEEPSAKE,8,13.2,1.65,2,Slow Moving,Reduce Inventory
22859,EASTER TIN BUNNY BOUQUET,52,85.80000000000001,1.65,7,Slow Moving,Reduce Inventory
22860,EASTER TIN CHICKS PINK DAISY,22,36.3,1.65,4,Slow Moving,Reduce Inventory
22862,LOVE HEART NAPKIN BOX ,586,2474.5,4.246644295302014,144,Normal,Monitor Stock
22863,SOAP DISH BROCANTE,424,1193.2,2.9318181818181817,63,Normal,Monitor Stock
22864,MUG AND COASTER SET RED CIRCLES,378,158.76,0.42,2,Normal,Monitor Stock
22865,HAND WARMER OWL DESIGN,6508,13195.800000000001,2.0917627677100494,549,Fast Moving,Restock Immediately
22866,HAND WARMER SCOTTY DOG DESIGN,6436,13002.6,2.091116751269036,535,Fast Moving,Restock Immediately
22867,HAND WARMER BIRD DESIGN,6457,12989.7,2.0892857142857144,520,Fast Moving,Restock Immediately
22868,NUMBER TILE COTTAGE GARDEN 0 ,2,3.9,1.95,2,Slow Moving,Reduce Inventory
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",56,109.19999999999999,1.95,2,Slow Moving,Reduce Inventory
22869,NUMBER TILE COTTAGE GARDEN 1,1,1.95,1.95,1,Slow Moving,Reduce Inventory
22869,"NUMBER TILE COTTAGE GARDEN, 1",63,122.85,1.95,7,Slow Moving,Reduce Inventory
22870,NUMBER TILE COTTAGE GARDEN 2,3,5.85,1.95,2,Slow Moving,Reduce Inventory
22870,"NUMBER TILE COTTAGE GARDEN, 2",56,109.19999999999999,1.95,2,Slow Moving,Reduce Inventory
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",56,109.19999999999999,1.95,2,Slow Moving,Reduce Inventory
22872,NUMBER TILE COTTAGE GARDEN 4,4,7.8,1.95,3,Slow Moving,Reduce Inventory
22872,"NUMBER TILE COTTAGE GARDEN, 4",56,109.19999999999999,1.95,2,Slow Moving,Reduce Inventory
22873,NUMBER TILE COTTAGE GARDEN 5,3,5.85,1.95,2,Slow Moving,Reduce Inventory
22873,"NUMBER TILE COTTAGE GARDEN, 5",57,111.14999999999999,1.95,3,Slow Moving,Reduce Inventory
22874,NUMBER TILE COTTAGE GARDEN 6,4,7.8,1.95,4,Slow Moving,Reduce Inventory
22874,"NUMBER TILE COTTAGE GARDEN, 6",56,109.19999999999999,1.95,2,Slow Moving,Reduce Inventory
22875,NUMBER TILE COTTAGE GARDEN 7,3,5.85,1.95,2,Slow Moving,Reduce Inventory
22875,"NUMBER TILE COTTAGE GARDEN, 7",56,109.19999999999999,1.95,2,Slow Moving,Reduce Inventory
22876,NUMBER TILE COTTAGE GARDEN 8,1,1.95,1.95,1,Slow Moving,Reduce Inventory
22876,"NUMBER TILE COTTAGE GARDEN, 8",56,109.19999999999999,1.95,2,Slow Moving,Reduce Inventory
22877,NUMBER TILE COTTAGE GARDEN 9,4,7.8,1.95,3,Slow Moving,Reduce Inventory
22877,"NUMBER TILE COTTAGE GARDEN, 9",58,113.1,1.95,4,Slow Moving,Reduce Inventory
22878,NUMBER TILE COTTAGE GARDEN No,3,6.300000000000001,2.1,2,Slow Moving,Reduce Inventory
22878,"NUMBER TILE COTTAGE GARDEN, No",43,90.3,2.1,3,Slow Moving,Reduce Inventory
22879,NUMBER TILE VINTAGE FONT 0,1,1.95,1.95,1,Slow Moving,Reduce Inventory
22879,"NUMBER TILE VINTAGE FONT, 0",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22880,NUMBER TILE VINTAGE FONT 1,3,5.85,1.95,2,Slow Moving,Reduce Inventory
22880,"NUMBER TILE VINTAGE FONT, 1",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22881,NUMBER TILE VINTAGE FONT 2,2,3.9,1.95,1,Slow Moving,Reduce Inventory
22881,"NUMBER TILE VINTAGE FONT, 2",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22882,NUMBER TILE VINTAGE FONT 3,8,15.6,1.95,5,Slow Moving,Reduce Inventory
22882,"NUMBER TILE VINTAGE FONT, 3",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22883,"NUMBER TILE VINTAGE FONT, 4",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22884,NUMBER TILE VINTAGE FONT 5,3,5.85,1.95,2,Slow Moving,Reduce Inventory
22884,"NUMBER TILE VINTAGE FONT, 5",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22885,NUMBER TILE VINTAGE FONT 6 ,6,11.7,1.95,4,Slow Moving,Reduce Inventory
22885,"NUMBER TILE VINTAGE FONT, 6 ",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22886,"NUMBER TILE VINTAGE FONT, 7",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22887,NUMBER TILE VINTAGE FONT 8,4,7.8,1.95,2,Slow Moving,Reduce Inventory
22887,"NUMBER TILE VINTAGE FONT, 8",8,17.36,2.17,1,Slow Moving,Reduce Inventory
22888,NUMBER TILE VINTAGE FONT 9 ,3,5.85,1.95,2,Slow Moving,Reduce Inventory
22889,NUMBER TILE VINTAGE FONT No ,2,4.2,2.1,1,Slow Moving,Reduce Inventory
22889,"NUMBER TILE VINTAGE FONT, No ",22,48.6,2.1999999999999997,2,Slow Moving,Reduce Inventory
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,438,4010.1,9.740721649484534,96,Normal,Monitor Stock
22891,TEA FOR ONE POLKADOT,235,974.75,4.233050847457627,57,Normal,Monitor Stock
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,393,477.57,1.2426923076923078,26,Normal,Monitor Stock
22892,SET OF SALT AND PEPPER TOADSTOOLS,665,803.89,1.2430909090909092,55,Normal,Monitor Stock
22893,MINI CAKE STAND T-LIGHT HOLDER,590,247.8,0.42,30,Normal,Monitor Stock
22894,TABLECLOTH RED APPLES DESIGN ,258,2108.0,8.47536231884058,67,Normal,Monitor Stock
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,813,2358.3500000000004,2.946899224806202,122,Normal,Monitor Stock
22896,PEG BAG APPLE DESIGN,285,659.25,2.501785714285714,27,Normal,Monitor Stock
22896,PEG BAG APPLES DESIGN,200,487.5,2.5402173913043478,46,Normal,Monitor Stock
22897,OVEN MITT APPLE DESIGN,337,468.65,1.4366666666666668,30,Normal,Monitor Stock
22897,OVEN MITT APPLES DESIGN,266,385.7,1.45,49,Normal,Monitor Stock
22898,CHILDRENS APRON APPLE DESIGN,290,520.5,1.9140000000000001,25,Normal,Monitor Stock
22898,CHILDRENS APRON APPLES DESIGN,513,985.35,1.9465116279069767,84,Normal,Monitor Stock
22899,CHILDREN'S APRON DOLLY GIRL ,639,1279.4,2.089130434782609,91,Normal,Monitor Stock
22899,CHILDRENS APRON DOLLY GIRL ,103,216.3,2.1,15,Normal,Monitor Stock
22900, SET 2 TEA TOWELS I LOVE LONDON ,1071,3069.8500000000004,2.943782383419689,169,Fast Moving,Restock Immediately
22902,TOTE BAG I LOVE LONDON,477,950.86,2.0798360655737707,55,Normal,Monitor Stock
22903,CALENDAR FAMILY FAVORITES,20,59.0,2.95,4,Slow Moving,Reduce Inventory
22903,CALENDAR FAMILY FAVOURITES,532,1441.4,2.9078947368421053,19,Normal,Monitor Stock
22904,CALENDAR PAPER CUT DESIGN,1473,4173.35,2.941666666666667,172,Fast Moving,Restock Immediately
22905,CALENDAR IN SEASON DESIGN,469,1351.5500000000002,2.9449367088607596,79,Normal,Monitor Stock
22906,12 MESSAGE CARDS WITH ENVELOPES,1415,2262.75,1.644949494949495,169,Fast Moving,Restock Immediately
22907,PACK OF 20 NAPKINS PANTRY DESIGN,2088,1573.1999999999998,0.8390909090909091,148,Fast Moving,Restock Immediately
22908,PACK OF 20 NAPKINS RED APPLES,1245,957.4499999999999,0.8400943396226415,102,Fast Moving,Restock Immediately
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7750,5995.3,0.8418181818181818,443,Fast Moving,Restock Immediately
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,7861,21570.75,2.9020259319286876,604,Fast Moving,Restock Immediately
22911,PAPER CHAIN KIT LONDON,394,1090.3,2.9333333333333336,69,Normal,Monitor Stock
22912,YELLOW COAT RACK PARIS FASHION,49,242.55,4.95,16,Slow Moving,Reduce Inventory
22913,RED COAT RACK PARIS FASHION,108,484.2,4.867647058823529,17,Normal,Monitor Stock
22914,BLUE COAT RACK PARIS FASHION,129,588.15,4.898148148148148,26,Normal,Monitor Stock
22915,ASSORTED BOTTLE TOP  MAGNETS ,300,118.80000000000001,0.41538461538461535,13,Normal,Monitor Stock
22916,HERB MARKER THYME,80,52.0,0.65,16,Slow Moving,Reduce Inventory
22917,HERB MARKER ROSEMARY,83,53.95,0.65,15,Slow Moving,Reduce Inventory
22918,HERB MARKER PARSLEY,84,54.6,0.65,16,Slow Moving,Reduce Inventory
22919,HERB MARKER MINT,68,44.2,0.65,14,Slow Moving,Reduce Inventory
22920,HERB MARKER BASIL,82,53.300000000000004,0.65,16,Slow Moving,Reduce Inventory
22921,HERB MARKER CHIVES ,68,44.2,0.65,14,Slow Moving,Reduce Inventory
22922,FRIDGE MAGNETS US DINER ASSORTED,522,396.9,0.8221428571428572,14,Normal,Monitor Stock
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,300,239.39999999999998,0.8413333333333333,15,Normal,Monitor Stock
22924,FRIDGE MAGNETS LA VIE EN ROSE,264,208.79999999999998,0.84,12,Normal,Monitor Stock
22925,BLUE GIANT GARDEN THERMOMETER,54,321.3,5.95,16,Slow Moving,Reduce Inventory
22926,IVORY GIANT GARDEN THERMOMETER,159,910.0500000000001,5.926744186046512,41,Normal,Monitor Stock
22927,GREEN GIANT GARDEN THERMOMETER,55,327.25,5.95,21,Slow Moving,Reduce Inventory
22928,YELLOW GIANT GARDEN THERMOMETER,12,71.4,5.95,5,Slow Moving,Reduce Inventory
22929,SCHOOL DESK AND CHAIR ,4,260.0,65.0,4,Slow Moving,Reduce Inventory
22930,BAKING MOULD HEART MILK CHOCOLATE,91,199.65000000000003,2.475,6,Slow Moving,Reduce Inventory
22931,BAKING MOULD HEART WHITE CHOCOLATE,87,189.45000000000002,2.46,5,Slow Moving,Reduce Inventory
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,79,169.05000000000004,2.4,3,Slow Moving,Reduce Inventory
22933,BAKING MOULD EASTER EGG MILK CHOC,12,35.400000000000006,2.95,1,Slow Moving,Reduce Inventory
22935,BAKING MOULD ROSE MILK CHOCOLATE,81,227.25,3.0833333333333335,3,Slow Moving,Reduce Inventory
22936,BAKING MOULD ROSE WHITE CHOCOLATE,9,29.25,3.25,2,Slow Moving,Reduce Inventory
22937,BAKING MOULD CHOCOLATE CUP CAKES,12,30.6,2.55,2,Slow Moving,Reduce Inventory
22937,BAKING MOULD CHOCOLATE CUPCAKES,38,96.9,2.55,4,Slow Moving,Reduce Inventory
22938,CUPCAKE LACE PAPER SET 6,1369,2482.35,1.9141304347826087,91,Fast Moving,Restock Immediately
22939,APRON APPLE DELIGHT,227,1053.65,4.922549019607843,51,Normal,Monitor Stock
22940,FELTCRAFT CHRISTMAS FAIRY,1550,6419.5,4.239547038327526,276,Fast Moving,Restock Immediately
22941,CHRISTMAS LIGHTS 10 REINDEER,996,8129.400000000001,8.443956043956044,181,Normal,Monitor Stock
22942,CHRISTMAS LIGHTS 10 SANTAS ,643,5169.7,8.407425742574258,101,Normal,Monitor Stock
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1181,5381.150000000001,4.872727272727273,152,Fast Moving,Restock Immediately
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1523,1739.5900000000001,1.2388235294117647,47,Fast Moving,Restock Immediately
22945,CHRISTMAS METAL TAGS ASSORTED ,4692,3782.28,0.8427777777777777,155,Fast Moving,Restock Immediately
22946,WOODEN ADVENT CALENDAR CREAM,506,7367.099999999999,16.30121951219512,122,Normal,Monitor Stock
22947,WOODEN ADVENT CALENDAR RED,243,3514.0499999999997,16.34032258064516,61,Normal,Monitor Stock
22948,METAL DECORATION NAUGHTY CHILDREN ,596,506.59999999999997,0.85,36,Normal,Monitor Stock
22949,36 DOILIES DOLLY GIRL,1039,1391.35,1.4432203389830507,59,Fast Moving,Restock Immediately
22950,36 DOILIES VINTAGE CHRISTMAS,2592,3585.6,1.4444055944055942,139,Fast Moving,Restock Immediately
22950,SET OF 36 DOILIES VINTAGE CHRISTMAS,444,557.4,1.35,2,Normal,Monitor Stock
22951,60 CAKE CASES DOLLY GIRL DESIGN,2687,1337.45,0.5458333333333334,150,Fast Moving,Restock Immediately
22951,72 CAKE CASES DOLLY GIRL DESIGN,943,471.84999999999997,0.5448000000000001,25,Normal,Monitor Stock
